ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
816437228,ops,ayops_yd01_buffer_buffer-w1,buffer-w1,专有云=浙江公安-小云=OPS=aybuffer-yd01,yd1b19302.cloud.b22.yd01,21.136.1.58,AliOS5U7-x86-64,app_server,W1.12,yd01,yd1,B22,3,yd1-B22,ASW.GE-2,ops,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",GE,buffer,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437201,ops,ayops_yd01_buffer_buffer-w2,buffer-w2,专有云=浙江公安-小云=OPS=aybuffer-yd01,yd1b19301.cloud.b22.yd01,21.136.1.60,AliOS5U7-x86-64,app_server,W1.12,yd01,yd1,B22,1,yd1-B22,ASW.GE-2,ops,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",GE,buffer,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437321,ots|sls|ots,ayots_yd01_inner_apsara_hybrid_cs,ots_server|cs|cs,专有云=浙江公安-小云=OTS=ayinner_apsara_hybrid-yd01,yd1b19006.cloud.b19.yd01,21.136.1.62,AliOS5U7-x86-64,bigdata,S10-3S.12,yd01,yd1,B19,6,yd1-B19,ASW.GE-2,ots|sls|ots,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ots_cs,ots_webserver""}]",GE,inner|common|inner_apsara_hybrid,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437328,ots|sls|ots,ayots_yd01_inner_apsara_hybrid_cs,ots_server|cs|cs,专有云=浙江公安-小云=OTS=ayinner_apsara_hybrid-yd01,yd1a21201.cloud.a23.yd01,21.136.1.61,AliOS5U7-x86-64,bigdata,S10-3S.12,yd01,yd1,A23,1,yd1-A23,ASW.GE-1,ots|sls|ots,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ots_cs,ots_webserver""}]",GE,inner|common|inner_apsara_hybrid,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437191,yundun,ayyundun_yd01_beaver_beaver_master,beaver_master,专有云=浙江公安-小云=YUNDUN=aybeaver-yd01,yd1a21006.cloud.a21.yd01,21.136.1.63,AliOS6U2-x86-64,app_server,W2.2B,yd01,yd1,A21,6,yd1-A21,ASW.GE-1,yundun,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""cloud_security_beaver""}]",GE,beaver,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437189,yundun,ayyundun_yd01_beaver_beaver_slave,beaver_slave,专有云=浙江公安-小云=YUNDUN=aybeaver-yd01,yd1b19304.cloud.b22.yd01,21.136.1.64,AliOS6U2-x86-64,app_server,W2.2B,yd01,yd1,B22,4,yd1-B22,ASW.GE-2,yundun,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""cloud_security_beaver""}]",GE,beaver,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437176,yundun,ayyundun_yd01_security-auditlog_security-auditlog-syslog,security-auditlog-syslog,专有云=浙江公安-小云=YUNDUN=aysecurity-auditlog-yd01,yd1b19001.cloud.b19.yd01,21.136.1.65,AliOS6U2-x86-64,app_server,W2.12,yd01,yd1,B19,2,yd1-B19,ASW.GE-2,yundun,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""cloud_security_security_auditlog""}]",GE,security-auditlog,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
816437168,yundun,ayyundun_yd01_security-auditlog_security-auditlog-syslog,security-auditlog-syslog,专有云=浙江公安-小云=YUNDUN=aysecurity-auditlog-yd01,yd1a21002.cloud.b19.yd01,21.136.1.66,AliOS6U2-x86-64,app_server,W2.12,yd01,yd1,B19,1,yd1-B19,ASW.GE-1,yundun,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""cloud_security_security_auditlog""}]",GE,security-auditlog,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_apiproxy,apiproxy,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_apiproxy,apiproxy,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_apiserver,apiserver,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""8192M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_apiserver,apiserver,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""8192M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_ecs_db_init,ecs_db_init,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_global_rms,global_rms,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_global_rms,global_rms,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_regionmaster,regionmaster,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""10240M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_regionmaster,regionmaster,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""10240M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_rhs,rhs,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_rms,rms,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_rms,rms,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_tair_configserver_1,tair_configserver_1,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_tair_configserver_2,tair_configserver_2,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_tair_dataserver_1,tair_dataserver_1,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""8192M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_tair_dataserver_2,tair_dataserver_2,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""8192M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_zookeeper_1,zookeeper_1,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_zookeeper_2,zookeeper_2,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_houyi_zookeeper_3,zookeeper_3,专有云=浙江公安-小云=ECS=ayhouyi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,houyi,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_aol,aol,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_cloud-cmdb-new,cloud-cmdb-new,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2014M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_db-init,db-init,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_deploy-brain,deploy-brain,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_deploy-common,deploy-common,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_ecs-big-ag,ecs-big-ag,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_file-server,file-server,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_git-server,git-server,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048m"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_luorigong-2,luorigong-2,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_rabbitmq-server,rabbitmq-server,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_sop,sop,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_luorigong_test-demo,test-demo,专有云=浙江公安-小云=ECS=ayluorigong-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,luorigong,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-dts,ecs-dts,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-dts,ecs-dts,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-location-init,ecs-location-init,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-openapi-service-aliyun-com,ecs-openapi-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-openapi-service-aliyun-com,ecs-openapi-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-opsapi-service-aliyun-com,ecs-opsapi-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-opsapi-service-aliyun-com,ecs-opsapi-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-yaochi-api-init,ecs-yaochi-api-init,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-yaochi-classic-test,ecs-yaochi-classic-test,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-yaochi-db-init,ecs-yaochi-db-init,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-yaochi-opsapi-init,ecs-yaochi-opsapi-init,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs-yaochi-vpc-test,ecs-yaochi-vpc-test,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs_base_service,ecs_base_service,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs_base_service,ecs_base_service,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs_change,ecs_change,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""6144M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs_change,ecs_change,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""6144M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs_task,ecs_task,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecs_task,ecs_task,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecsdriver-service-aliyun-com,ecsdriver-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_ecsdriver-service-aliyun-com,ecsdriver-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_metric_collector,metric_collector,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_metric_collector,metric_collector,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_mqbus-service-aliyun-com,mqbus-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_yaochi_mqbus-service-aliyun-com,mqbus-service-aliyun-com,专有云=浙江公安-小云=ECS=ayyaochi-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,yaochi,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_ag,ag,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_fuxi_master,fuxi_master,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""10G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_fuxi_master,fuxi_master,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""10G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_nuwa,nuwa,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""8G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_nuwa,nuwa,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""8G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_nuwa,nuwa,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""8G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_package_manager,package_manager,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""3G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_package_manager,package_manager,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""3G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_pangu_master,pangu_master,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""calcType"":""none"",""is_bigcontainer"":""true"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_pangu_master,pangu_master,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""calcType"":""none"",""is_bigcontainer"":""true"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_pangu_master,pangu_master,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""calcType"":""none"",""is_bigcontainer"":""true"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_precheck_apsara,precheck_apsara,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_satassdCluster_precheck_houyi,precheck_houyi,专有云=浙江公安-小云=ECS=ayecsyd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_vpc_mvss,mvss,专有云=浙江公安-小云=ECS=ayvpc-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,vpc,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_vpc_mvss,mvss,专有云=浙江公安-小云=ECS=ayvpc-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,vpc,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_vpc_virtualmaster,virtualmaster,专有云=浙江公安-小云=ECS=ayvpc-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,vpc,1,"{""mem_limit"":""10240M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_vpc_virtualmaster,virtualmaster,专有云=浙江公安-小云=ECS=ayvpc-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,vpc,1,"{""mem_limit"":""10240M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ecs,ayecs_yd01_vpc_vpc_db_init,vpc_db_init,专有云=浙江公安-小云=ECS=ayvpc-yd01,,,,,docker,yd01,,,,-,,ecs,,,10GE,vpc,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,slb,ayslb_yd01_controller_slb-ag,slb-ag,专有云=浙江公安-小云=SLB=aycontroller-yd01,,,,,docker,yd01,,,,-,,slb,,,10GE,controller,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,slb,ayslb_yd01_controller_slb-api,slb-api,专有云=浙江公安-小云=SLB=aycontroller-yd01,,,,,docker,yd01,,,,-,,slb,,,10GE,controller,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,slb,ayslb_yd01_controller_slb-api,slb-api,专有云=浙江公安-小云=SLB=aycontroller-yd01,,,,,docker,yd01,,,,-,,slb,,,10GE,controller,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
